COD_TAB;REST_CLAVE;MEMO_FIJO;MEMO_FIJ1,C,6
T03;44193403;SEM.FORMAS POLITICAS,IDEOLOG...CORDOBA 1900-1916;
T03;44193404;SEMINARIO PAGANISMO Y CRISTIANISMO;
T03;44193405;SEMINARIO:POETICAS Y POLITICAS DEL GENERO;
T03;44193406;SEMINARIO:ESFERA PUBLICA Y ESPACIO PRIVADO;
T03;44193407;SEMINARIO:CIUDADANIA Y PARTIC.POLIT.EN LA ANTIG.;
T03;44193408;SEMINARIO:TECNOCRATAS AL PODER:ANALISIS DE CASOS;
T03;44193409;SEMINARIO:IDEAS Y CULTURA POLITICA AMERICA LAT.;
T03;44193410;SEMINARIO LOS USOS DE LA TIERRA,CBA.SIGLO XIX;
T03;44193411;SEMINARIO DE ERGOLOGIA Y TECNOLOGIA;
T03;44193413;CURSILLO ASPECT.TEOR.APLIC.JUSTICIA ANTIG.REGIMEN;
T03;40186387;SEMINARIO DE FILOSOFIA DEL ESPACIO TIEMPO;
T03;40186388;SEMINARIO POBREZA RURAL Y URBANA;
T03;40186389;SEMINARIO MENTE VERSUS MAQUINA;
T03;40186390;SEM.HUSSERL:TEMPORALIDAD,ARITMETICIDAD Y EST.CONC;
T03;40186391;SEMINARIO: LA MUJER INVISIBLE;
T03;44193412;DERECHO CONSTITUCIONAL;
T03;42186434;SEMINARIO SUBJETIVIDAD Y ESPACIO INTIMO;
T03;42186435;SEMINARIO IDEOLOGIA Y LIBROS PARA LA INFANCIA...;
T03;40186392;SEMINARIO LECTURA FILOSOFICA DE LA HISTORIA;
T03;40186393;SEMINARIO INTRODUCCION LA LECTURA DE SCHOPENHAUER;
T03;47297061;SEMINARIO LECTO-COMPRENSION DE PORTUGUES;
T03;48186046;SEMINARIO LECTO-COMPRENSION PORTUGUES;
T03;48186047;SEMINARIO DE LECTO-COMPRENSION IDIOMA INGLES;
T03;44193414;LITERATURA ARGENTINA I;
T03;42186436;SEMINARIO DE TRADUCCION DE INGLES;
T03;42186437;SEMINARIO FORMAS HISTORICAS DE LA NOVELA;
T03;44193415;SEMINARIO RELACIONES CIUDAD CAMPO EN LA ANTIGUEDA;
T03;42886436;SEMINARIO DE TRADUCCION DE INGLES;
T03;42186438;SEMINARIO LA IMAGEN LATINOAMERICANA DISEÑOS DEL..;
T03;48200011;TEORIA ARCHIVISTICA;
T03;48200012;CLASIFICACION Y ORDENACION DOCUMENTAL;
T03;48200013;INSTITUCIONES HISPANOAMERICANAS;
T03;48200014;GESTION DE DOCUMENTOS;
T03;48200017;INSTITUCIONES ARGENTINAS;
T03;48200018;PALEOGRAFIA Y DIPLOMATICA HISPANOAMERICANA;
T03;48200019;CIENCIA DE LA INFORMACION;
T03;48200021;LEGISLACION Y NORMATIVA ARCHIVISTICA;
T03;48200022;METODOLOGIA DE LA  INVESTIGACION;
T03;48200023;SELECCION DOCUMENTAL;
T03;48200024;ARCHIVOS ADMINISTRATIVOS E HISTORICOS;
T03;48200026;ARCHIVECONOMIA;
T03;48200027;MEDIOS DE REPRODUCCION DOCUMENTAL;
T03;48200028;PLANEAMIENTO ARCHIVISTICO;
T03;48200029;PRACTICA ARCHIVISTICA;
T03;48200039;IDIOMA INGLES;
T03;48200040;IDIOMA FRANCES;
T03;48200041;PRESERVACION Y CONSERVACION DE DOCUMENTOS;
T03;48200042;PROCESAMIENTO DE  DATOS;
T03;48200043;IDIOMA ITALIANO;
T03;48200044;IDIOMA PORTUGUES;
T03;48200045;IDIOMA ALEMAN;
T03;48200048;TALLER:ESTRATEGIAS DE ESTUDIO E INVESTIGACION;
T03;48200016;DESCRIPCION DOCUMENTAL;
T03;10000001;CUERPO Y VOZ DEL ACTOR;
T03;10000002;SUJETO DEL APRENDIZAJE;
T03;10000003;FORMACION ACTORAL;
T03;10000004;RECURSOS ESCENOTECNICOS;
T03;10000005;MODELOS INSTITUCIONALES;
T03;10000006;HECHO REAL;
T03;44193416;SEMINARIO DE HISTORIA URBANA:URBANIZ.Y POLITICA;
T03;42186439;SEMINARIO PENSAMIENTO Y LIT.ILUSTRACION ESPAÑOLA;
T03;44193417;SEMIN.HIST.CULTURA:CULTURA Y CIUDAD:LONDRES VICT.;
T03;44193418;SEM.HIST.EDAD MEDIA:HAGIOGRAFIA Y DEV.ESPAÑA MED.;
T03;44193419;SEM.ANTROP.SOC.Y CULT.:ETNICIDADES Y TERRITORIAL.;
T03;44193420;SEM.PALEOG. Y ETNOHIST.:ESTANCIA JESUITICA CAROYA;
T03;44193421;SEM.HIST.CONTEMP.:LA CUESTION FEDERAL EN ARGENT.;
T03;44193422;SEM.ECON. POLIT.:LAS PASIONES Y SUS INTERESES;
T03;44193423;SEMINARIO PERONISMO, NEOPERONISMO Y ANTIPERONISMO;
T03;44193424;CURS.INT.HIST.:LAS NUEVAS CORRIENTES EN LA HISTOR;
T03;44193425;CURSILLO PREHIST.Y ARQUEOLOGIA: ARQUEOLOGIA INCA;
T03;44193426;CURS. GEOGRAFIA HUMANA:ESPACIO URBANO Y GEST. LOC;
T03;40186394;SEMINARIO ALBERTO MORENO:ISAIAH BERLIN;
T03;40186395;SEM.CONCEPCIONES CLASICAS, MODERNAS Y COMTEMP.JUS;
T03;40186396;SEMINARIO MODOS DE EXISTENCIA DE LA OBRA DE ARTE;
T03;40186397;SEM.CRITICAS A LA MODERNIDAD FILOSOF. LATINOAMERI;
T03;40186398;SEMINARIO: EL SOFISTA;
T03;40186399;SEMINARIO HEGEL Y LA FILOSOFIA;
T03;40186400;SEMINARIO : ESQUEMAS ESCEPTICOS;
T03;40186401;SEM.:LOS DESC.CIENTIFICOS Y LA HIST. DE LA CIENCI;
T03;40186402;SEMINARIO:EL LOGICISMO  EN LA FILOSOF. MATEMATIC;
T03;40186403;SEMINARIO: ARISTOTELES, CATEGORIA;
T03;40186404;SEM.:DESCARTES, BACON Y LA QUERELLA CONTRA CLASIC;
T03;40186405;SEMINARIO MENTE VERSUS MAQUINA II;
T03;40186415;SEM.MUJER INVISIBLE: EL SESGO DE GEN.DISC.SOCIAL;
T03;42186440;CURSO LITERATURA BRASILERA:TEXTOS FUNDAMENTALES;
T03;41886143;SEMINARIO LITERATURA LATINA I;
T03;44193427;DERECHO INTERNACIONAL PUBLICO;
T03;41186159;SEMINARIO CAMPOS INTERPELANTES EN LA HIST.CULTUR.;
T03;41186160;GRAMATICA I;
T03;42186441;HISTORIA DE LA LITERATURA GRIEGA II;
T03;44193428;LAS ARTES PLASTICAS EN LA HISTORIA II;
T03;40186416;SEMINARIO:CIUDADANIA Y PARTICIPACION POLITICA EN;
T03;44193429;HISTORIA CULTURA CONTEMPORANEA II (1918-1999)OPT.;
T03;44193430; HISTORIA REGIONAL LATINOAMERICANA;
T03;44193431;ARQUEOLOGIA TEORICA;
T03;44193433;SEMINARIO DE HISTORIA DE AMERICA I CAT. A;
T03;44193434;SEMINARIO HISTORIA ARGENTINA I CBA. PROCESO MOD.;
T03;44193435;SE.HISTORIA CONTEMP.ASIA Y AFRICA LOS MOV.SOCIALES;
T03;44193436;SEMINARIO TEORIA POLITICA PROCESOS CAMBIO SOCIAL.;
T03;44193437;SEM. HISTORIA ANTIGUA:LA SEXUALIDAD EN LA ANTIGUEDAD;
T03;44193438;SEM.HISTORIA SOCIAL DE LA SALUD Y LA ENFERMEDAD;
T03;44193439;CURSILLO HISTORIA MODERNA LA REVOLUCION FRANCESA;
T03;44193432;SEMINARIO HISTORIA AGRARIA:CORDOBA 1800-1870;
T03;40186417;SEMINAR.LA CONSTRUCCION DEL OBJETO EN SOCIOLOGIA;
T03;40186418;SEM.MICHAEL FOUCAULT,SUJETO,INSTITUCION Y PODER;
T03;40186419;SEMINARIOS :ARISITOTELES,TOPICOS;
T03;40186420;SEMINARIO PROCESOS COGNITIVOS,CREATIVIDAD Y  DESC;
T03;40186421;SEMINARIO POR QUE FRACASO LA IZQUIERDA EN ARGENT;
T03;40186422;SEM, LOS PROBLEMAS FILOSOFICOS:INVESTIG. Y METOD.;
T03;40186423;SEMAS: TEMAS DE FILOSOFIA DE LA LOGICA;
T03;40186424; SEM. NIETZCHE Y LAS IDEAS BIOLOGICAS SEG. SIGLO;
T03;40186425;SEMINARIO PROBLEMAS FUND.DE LA FILOSOFIA MEDIEVAL;
T03;40186426;SEMINARIO JUSTICIA DESARROLLO Y LIBERTA;
T03;42186441;SEM.CULTURAS,IDEAS Y LITERAT.CONO SUR,BRASIL Y A;
T03;42186442;SEM.REFLEXIONES TEORICAS Y CRITICAS SOBRE EL ART;
T03;42186443;TALLER LITERARIO;
T03;42186444;SEMINARIO DE LECTURA DE AUTORES DE CORDOBA;
T03;42186445;SEM.TRADUCCION LITERARIA DE ID.INGLES;
T03;42186446;SEM.EL CUERPO POLITICO:TOPOLOGIA DEL PODER EN SHE;
T03;42186447;SEMINARIO EL TEATRO BREVE DE CERVANTES;
T03;42186448;SEM.TRADUCCION LITERARIA IDIOMA ALEMAN;
T03;42186449;SEMINARIO TEORIA Y PRACTICA DE LA CRITICA LITER.;
T03;42186450;SEMINARIO ENSEÑAR LA GRAMATICA;
T03;44193440;SEMINARIO:INMIGRACION ESPAÑOLA Y EXT.SIGLO XVIII;
T03;45186265;SEMINARIO UNIVERSIDAD Y CARCEL REALIDAD INST.CAR;
T03;40186427;SEMINARIO UNIVERSIDAD Y CARCEL:REALIDAD INST.CAAR;
T03;40186411;SEMINARIO UNIVERSIDAD Y CARCEL:REALIDAD INST.CAR.;
T03;42186451;SEMINARIO UNIVERSIDAD Y CARCEL:RALIDAD INST.CARC.;
T03;44193441;SEMINARIO UNIVERSIDAD Y CARCEL:REALIDAD INST.CAR.;
T03;48200087;SEMINARIO UNIVERSIDAD Y CARCEL:REALIDAD INST.CAR.;
T03;47297062;SEMINARIO UNIVERSIDAD Y CARCEL:REALIDAD INST.CAR.;
T03;40186428;SEMINARIO NIEZSCHE Y LAS IDEAS BIOLOGICAS SIGLO..;
T03;44893079;IDIOMA PORTUGUES;
T03;44893053;FILOSOFIA DE LA HISTORIA.;
T03;42186415;SEMINARIO LA MUJER INVISIBLE.EL SESGO DEL GENERO;
T03;40186406;SEMINARIO ESFERA PUBLICA Y ESPACIO PRIVADO;
T03;48200049;PRACTICA ARCHIVISTICA;
T03;44193440;SEMINARIO LEGADO JESUITICO:DOCUMENTOS Y LIBROS;
T03;40186429;SEMINARIO DENOMINACION:ESPACIO,TIEMPO Y SOCIEDAD;
T03;41186161;SEMINARIO:DENOMINACION,ESPACIO,TIEMPO Y SOCIEDAD;
T03;42186452;SEMINARIO DENOMINACION,ESPACIO,TIEMPO Y SOCIEDAD;
T03;47297063;SEMINARIO DENOMINACIOM,ESPACIO,TIEMPO Y SOCIEDAD;
T03;48200088;SEMINARIO DENOMINACION,ESPACIO,TIEMPO Y SOCIEDAD;
T03;47297064;SEMINARIO EL LEGADO JESUITICO:DOCUMENTOS Y LIBROS;
T03;44193442;SEMINARIO DENOMINACION,ESPACIO,TIEMPO Y SOCIEDAD;
T03;44193443;SEMIN.CULT.Y CDAD.NUEVA YORK DURANTE EL SIGLO XX;
T03;42186453;SEM.GRAMATICA Y PRAGMATICA;
T03;42186454;SEMINARIO KAFKA Y SUS CONSECUENCIAS;
T03;42186455;POESIA ITALIANA DEL SIGLO XX A NUESTROS DIAS.MOD.;
T03;42186456;SEMINARIO SOCIEDAD,CULTURA,DISCURSOS.APROX.SOCIO.;
T03;42186457;SE. LITERAT. PARA LA INFANCIA Y ADOLESCENCIA;
T03;42186458;SEMINARIO PROMOCION POETICA DEL 50 Y LA PALABRA;
T03;42186459;PRUEBAS DE EVAL. AULICAS EN EL CAMPO DE LA LENGUA;
T03;44193444;SEMINARIO HISTORIA DE LA EDAD MEDIA:IGLESIA Y POD;
T03;44193446;SEM.INT.A LA HIST.HISTORIOGRAFIA ARGENT.XIX Y X;
T03;44193447;SEMINARIO PREHISTORIA Y ARQUEOLOGIA:ARQUEOLOG.;
T03;44193448;SEMINARIO GEOGRAFIA HUMANA:NORTE Y SUR DE CORDOBA;
T03;44193449;SEMINARIO LA ERA MENEMISTA TRANSICION DEL ESTADO;
T03;44193450;CURSILLO ECONOMIA POLITICA TIENE GENERO LA TEORIA;
T03;44193451;CURSILLO LOS USOS DE LA HISTORIA.MEMORIA E HIST.;
T03;40186430;SEMINARIO LAS PASIONES Y LA CONSTRUCCION POLITICA;
T03;40186431;SEMINARIO EL MECANICISMO DEL SIGLO XVII;
T03;40186432;SEM.TRANSFORMACIONES METODOLOGIC.EN EL SIGLO XVII;
T03;40186433;SEMINARIO DEMOCRACIA Y MERCADO:LECTURAS CRUZADAS;
T03;40186434;SEMINARIO: EL INGENIOSO HIDALG;
T03;40186435;SEMINARIO NIETSZCHE:SU RELACION CON DESCARTES;
T03;40186436;SEM.LA TRANSFIGURACION DE LO BANAL Y EL ARTE CONT;
T03;40186437;SEMINARIO PENSAR AUSCHWITS:LA MODERNIDAD IRRECONC;
T03;40186438;SEM.FILOSOFIA ANTIGUA:COMUNIDAD POLITICA Y EDUC..;
T03;40186439;SEM. ROBERT BOYLE Y LOS ORIGENES DE LA FIL.EXPER.;
T03;40186440;SEM. EL FORMALISMO Y LOS SISTEMAS FORMALES MATEM;
T03;44193452;SEMINARIO: HISTORIA ORAL;
T03;40186441;"SEMINARIO:ARISTOTELES ""DE INTERPRETATIONE""";
T03;40186442;"SEMINARIO: REPRESENTACIONES DE LA CIENCIA""";
T03;40186443;SEM.DEL SURGIMIENTO DE LA UNIVERSIDAAD AL NACIM.;
T03;40186444;SEMINARIO:ESPACIO, TIEMPO Y SOCIEDAD;
T03;40186445;SEMINARIO PRO. COGNITIVOS,CREATIVIDAD DESCUBIMIEN;
T03;45186019;HISTORIA DE LA EDUCACION ARGENTINA;
T03;45186048;TEORIA DEL APRENDIZAJE;
T03;45186070;ANTROPOLOGIA CULTUR;
T03;42186460;"SEMINARIO:LA POETICA DE ARISTOTELES""LECTURA,TRAD";
T03;42186460;"SEMINARIO:LA POETICA DE ARISTOTELES""LECTURA,TRADU";
T03;42186461;SEMINARIO EL CUERPO POLITICO TROPOLOGIA DEL PODER;
T03;41886081;SEMINARIO DE TRADUCCION DE INGLES;
T03;42186462;CURS:ECONOMIA POLITICA Y GENERO:TIENE GEN.POLIT.;
T03;42186463;SEMINARIO:CULTURAS,IDEAS Y LIT. DEL CONO SUR;
T03;44193453;OPTATIVA I;
T03;44193454;OPTATIVA II;
T03;44193455;OPTATIVA III;
T03;44193456;OPTATIVA IV;
T03;44193457;SEM.DE HIST.DE AMERICA I:INSERCION INMIGRANTES;
T03;44193458;SEM.HIST.ARGENT I:CBA.EN PROCESO DE MODERNIZACION;
T03;44193459;SEM.HIST.CONT.ASIA Y AFRICA:CHINA,SOCIALISMO,CAP.;
T03;44193460;SEM.TEORIA POLITICA:LA POL.Y RECONSTRUCCION SOC.;
T03;44193461;SEM.HIST.ANTIGUA:DISCIPLINAMIENTO SOCIAL. NORMAS;
T03;44193462;SEM.HIST.MOD.:APLICACION JUSTICIA CORDOBA S.XVII;
T03;44193463;SEM.TALLER APLICACION: PROBLEMA DE INVESTIGACIO;
T03;44193464;SEM.HIST.REG.CORDOBA:PERIODO COLONIAL Y SU CRISIS;
T03;44193465;SEMIN:EMPRESARIOS,ESTADO Y HEGEMONIA.ARG.Y BRASIL;
T03;44193466;SEM.:HISTORIA AGRARIA.TIERRA,TRABAJO Y PRODUCCION;
T03;44193467; CURSILLO HISTORIA MODERNA:LA REVOLUCION FRANCESA;
T03;44193468;CURSILLO: HISTORIA: ACULTURACION,EUROCENTRISMO;
T03;40186446;SEM:LA CONSTRUC.SOCIOLOG. DESDE PIERRE BOURDIEU;
T03;40186447;SEM.:INTROD.TEORIA ARISTOTELICA DE LA SUBSTANCIA;
T03;40186448;SEM.:FORTUNA Y ETICA EN LA FILOSOF.Y TRAGEDIA GR;
T03;40186449;SEMINARIO:PERSPECTIVAS CRITICAS SOBRE EL HUMANISM;
T03;40186451;SEM.:CARACTER COGNITIVO DE LAS REPRESENT.CIENCIA;
T03;40186452;SEM.:FORM.DEL DISCURSO SOBRE EL GENERO Y LA MUJER;
T03;40186450;SEMINARIO :LOGICAS Y PRINCIPIOS LOGICOS;
T03;48200089;USUARIOS DE LA INFORMACION;
T03;40186453;SEMINARIO: INTRODUCCION AL GRIEGO FILOSOFICO;
T03;44193469;SEM.:LA CONST.SOCIOLOGICA DESDE PIERRE BOURDIEU;
T03;42186464;PREHISTORIA Y ARQUEOLOGIA;
T03;48200090;DOCUMENTACION;
T03;44193470;HISTORIA DE LA CULTURA LATINOAMERICANA II;
T03;48200091;SEM.BIBLIOTECAS,BIBLIOT.ESP.PARA DISCAPACITADOS V;
T03;40186454;SEMINARIO DE TRADUCCION DE INGLES;
T03;40186455;SEMINARIO LA CRITICA LITERARIA.TEORIA Y PRACTICA;
T03;44193471;SEMINARIO EL LEGADO JESUITICO:DOCUMENTOS Y LIBROS;
T03;42186465;SEMINARIO ADQUISICION Y DESARROLLO DEL LENGUAJE;
T03;42186466;SEMIN.EL DRAMA DE HONOR CALDERONIANO TEATRO S.XX;
T03;42186467;SEMINARIO INTRODUCCION AL GRIEGO FILOSOFICO;
T03;40186456;SEMINARIO PSICOLOGIA DEL DESCUBRIMIENTO CIENTIFIC;
T03;42186472;LITERATURA CLASICA GRIEGA Y LATINA;
T03;44193472;LITERATURA CLASICA GRIEGA Y LATINA;
T03;42186468;SEM.:FORMAS OPERATIVAS INTEGRACIONES REGIONALES;
T03;42186469;SEMINARIO:CUATRO ESCRITORAS,CUATRO NOVELAS;
T03;42186470;201 SEM.:UN DEBATE CONTEMPORANEO:SUBJETIVIDAD E IDENT;
T03;48200092;SEM.DE HISTORIA ARGENTINA I:CBA. PROCESO MODERNIZ;
T03;44193473;GEOLOG.GRAL;
T03;40186457;SEMINARIO: MARX Y LA POLITICA;
T03;44193474;SEMINARIO: MARX Y EL CAPITALISMO;
T03;44193475;SEMINARIO: FOULCAUT:SUJETO Y PODER.;
T03;44193476;SEMINARIO HISTORIA DE LA CULTURA:CULTURA Y CIUDAD 2;
T03;44193477;SEMINARIO HISTORIA MEDIEVAL: IDEA DE ESPAÑA;
T03;44193478;SEMINARIO ANTROPOLOGIA SOCIAL:RACISMO Y ESTADO 2;
T03;44193479;SEMINARIO HIST.CONTEMPORANEA:GLOBALIZACION Y CRIS 2;
T03;44193480;SEM.PREHIST. Y ARQ.:PERIODO DESARROLLO REGIONALES 2;
T03;44193481;SEM.ECON.POL.:CONDICIONES DE VIDA CLASE OBRERA    2;
T03;44193482;SEMINARIO: LA CONSTRUCCION DEL PASADO NACIONAL    2;
T03;44193483;CURSILLO GEOG.HUMANA RETRACCION DEL ESP. PUBLICO  2;
T03;44193484;DERECHO ROMANO;
T03;42186008;METODOS DE APRENDIZAJE E INVESTIGACION;
T03;42186009;ANTROPOLOGIA FILOSOFICA;
T03;48200093;PEDAGOGIA;
T03;48200094;DIDACTICA GENERAL;
T03;44193485;FILOSOFIA DE LA EDUCACION;
T03;44193486;CURS.:PROBLEM.PERSP.EN EL DESARROLLO HISTORIOGRAF;
T03;48200095;INTRODUCCION A LA COMUNICACION SOCIAL;
T03;40186458;SEMINARIO DE HISTORIA ANTIGUA;
T03;44193487;SEMINARIO:METODOS Y TEC. INVESTIGACION ARQUEOLOG.;
T03;40186459;SEMINARIO KANT Y EL PROBLEMA DE LA TEOLOGIA;
T03;40186460;SEMINARIO METAFORA, MENTIRA, IRONIA;
T03;40186461;SEMINARIO INTRODUCCION A LA LECTURA DE NIETZCHE;
T03;40186462;SEM.CAUALIDAD Y EXPLIC.FISICA DE ARISTOTELES.INT.;
T03;40186463;SEMINARIO LA ESTETICA ROMANTICA.LECTURAS Y COMENT;
T03;40186464;SEMINARIO ROBERT BOYLE Y LA FILOSOFIA QUIMICA;
T03;40186465;SEMINARIO FILOSOFIA DEL ESPACIO TIEMPO;
T03;44893233;MODULO SISTEMA EDUCATIVO E INSTITUCIONES ESCOLAR;
T03;44893234;MODULO CURRICULUM Y ENSEÑANZA;
T03;44893235;TALLER DE PRACTICA DOCENTE Y REDIDENCIA;
T03;42886222;MODULO SISTEMA EDUCATIVO E INSTITUCIONES ESCOLAR.;
T03;42886223;MODULO CURRICULUM Y ENSEÑANZA;
T03;42886224;TALLER DE PRACTICA DOCENTE Y RESIDENCIA;
T03;41886144;MODULO SISTEMA EDUCATIVO E INSTITUCIONES ESCOLAR.;
T03;41886145;MODULO CURRICULUM Y ENSEÑANZA;
T03;41886146;TALLER DE PRACTICA DOCENTE;
T03;40886079;MODULO SISTEMA EDUCATIVO E INSTITUCIONES ESCOLAR.;
T03;40886080;MODULO CURRICULUM Y ENSEÑANZA;
T03;40886081;TALLER DE PRACTICA DOCENTE Y RESIDENCIA;
T03;40886082;MODULO SUJETO DEL APRENDIZAJE Y RESIDENCIA;
T03;47297065;SEMINARIO: LA BIBLIOTECA ESCOLAR;
T03;40186466;SEMINARIO:DINAMICA DE CREENCIAS;
T03;40186467;SEMINARIO:LECTURAS DE FILOS. DE HISTORIA NEOKANTI;
T03;42186473;SEMINARIO: GRAMATICA Y PRAGMATICA;
T03;40186468;SEMINARIO: LA FILOSOFIA DE LA LIBERACION.LECT.CRI;
T03;42186474;SEM.OBRAS REPRESENTATIVAS LIT. ALEMANA POSTGUERRA;
T03;42186475;SEMINARIO:TEATRO ESPAÑOL EN EL EXILIO:ALBERTI,AUB;
T03;42186099;TEORIA DEL CONOCIMIENTO I;
T03;42886448;SEMINARIO DE TRADUCCION LITERARIA I;
T02;49103;LICENCIATURA EN GEOGRAFIA;
T03;49103901;INTRODUCCION AL PENSAMIENTO GEOGRAFICO;
T03;49103102;CURSO DE NIVELACION;
T03;49103902;FUNDAMENTOS BASICOS DE CARTOGRAFIA E INTROD A SIG;
T03;49103903;AMBIENTE FISICO;
T03;49103033;SOCIOLOGIA;
T03;49103904;IDIOMA INGLES;
T03;49103905;RECURSOS NATURALES Y GESTION AMBIENTAL;
T03;49103906;EPISTEMOLOGIA DE LA GEOGRAFIA;
T03;49103907;SISTEMA DE INFORMACION TERRITORIAL;
T03;49103908;TEORIA Y METODOLOGIA DE LA INVESTIG. EN GEOGRAFIA;
T03;49103909;SEMINARIO DE ORGANIZACION TERRITORIAL I;
T03;49103910;SEMINARIO DE ORGANIZACION TERRITORIAL II;
T03;49103911;SEMINARIO DE GESTION TERRITORIAL;
T03;49103912;TALLER DE DISEÑO DE INVESTIGACION EN GEOGRAFIA;
T03;49103035;TRABAJO DE TESIS FINAL;
T03;49103913;TOPOGRAFIA;
T03;49103914;EDAFOLOGIA;
T03;49103915;MANEJO DE AGROSISTEMAS MARGINALES;
T03;49103916;MANEJO DE SUELOS;
T03;49103070;ANTROPOLOGIA SOCIO-CULTURAL;
T03;49103050;HISTORIA CONTEMPORANEA;
T03;49103076;HISTORIA CONTEMPORANEA DE ASIA Y AFRICA;
T03;49103054;EPISTEMOLOGIA DE LAS CIENCIAS SOCIALES;
T03;49103018;HISTORIA DE AMERICA I;
T03;49103025;HISTORIA DE AMERICA II;
T03;49103084;TEORIA POLITICA;
T03;49103083;ECONOMIA POLITICA;
T03;49103020;GEOGRAFIA HUMANA;
T03;49103936;SEMIOTICA;
T03;49103937;HERMENEUTICA DEL TEXTO LITERARIO;
T03;49103001;INTRODUCCION A LA PROBLEMATICA FILOSOFICA;
T03;49103934;DEMOGRAFIA HISTORICA;
T03;49103918;PSICOESTADISTICA;
T03;49103919;POLITICA ECONOMICA ARGENTINA;
T03;49103920;TEMAS DE ECONOMIA ARGENTINA;
T03;49103921;ESTRUCTURA DE LA ECONOMIA ARGENTINA;
T03;49103922;HISTORIA ECONOMICA ARGENTINA;
T03;49103923;HISTORIA ECONOMICA Y SOCIAL;
T03;49103924;GEOMORFOLOGIA;
T03;49103935;FOTOGEOLOGIA Y TELEDETECCION;
T03;49103926;GESTION Y CONSERVACION DE LA BIODIVERSIDAD ARGENT;
T03;49103927;ESTADISTICA PARA CIENCIAS BIOLOGICAS Y GEOLOGICAS;
T03;49103929;BIOGEOGRAFIA;
T03;49103930;PROBLEMATICA AMBIENTAL;
T03;49103931;:)INTRODUC. A LA HISTORIA DE LA ARQUITECTURA Y URBA;
T03;49103932;HISTORIA ARGENTINA CONTEMPORANEA;
T03;49103933;PSICOLOGIA SOCIAL;
T03;49103925;IINFORMATICA;
T03;49103055;SEMINARIO DE ANALISIS DE ESTRATEGIAS DEL DISCURSO;
T03;42186938;GEOGRAFIA ECONOMICA Y SOCIAL ARGENTINA;
T03;49103938;GEOGRAFIA ECONOMICA Y SOCIAL;
T03;41186162;DIALECTOLOGIA HISPANOAMERICANA;
T03;42186476;SEMINARIO:LA CRITICA LITERARIA.TEORIA Y PRACTICA;
T03;49103917;IDIOMA PORTUGUES;
T03;40186407;SEM. HISTORIA, ACULTURACION Y DIVERSIDAD CULTURAL;
T03;40186145;PRUEBA DE SUFICIENCIA IDIOMA PORTUGUES;
T03;41186035;PRUEBA DE SUFICIENCIA IDIOMA PORTUGUES;
T03;48200096;SEMINARIO: LA COMUNICACION EN EL MARKETING;
T03;44193488;SEMINARIO MANN, LA HISTORIA Y LA HISTORIOGRAFIA;
T03;44193445;SEMINARIO SOCIAL Y CULTURAL:TEMAS ANTROPOLOGIA;
T03;44893226;SEMINARIO LECTOCOMPRENSION PORTUGUES;
T02;42202;CORRECTOR LITERARIO;
T03;42202200;INTRODUCCION A LOS ESTUDIOS UNIVERSITARIOS;
T03;42202201;INTRODUCCION A LA LITERATURA;
T03;42202202;TEORIA LITERARIA;
T03;42202203;LINGUISTICA I;
T03;42202204;LITERATURA ESPAÑOLA I;
T03;42202205;TEORIA Y METODOLOGIA LITERARIA I;
T03;42202206;GRAMATICA I;
T03;42202207;LITERATURA CLASICA GRIEGA Y LATINA;
T03;42202208;LITERATURA DE HABLA FRANCESA;
T03;42202209;SEMINARIO DE TRADUCCION;
T03;42202210;GRAMATICA II;
T03;42202211;LITERATURA LATINOAMERICANA I;
T03;42202212;LINGUISTICA II;
T03;42202213;SEMIOTICA;
T03;42202214;SEMINARIO DE PRODUCCION TEXTUAL;
T03;42202215;LITERATURA ARGENTINA I;
T03;42202216;TEORIA DE LOS DISCURSOS SOCIALES I;
T03;42202217;SEMINARIO DE VARIACION LINGUISTICA;
T03;42202218;SEMINARIO DE GRAMATICA APLICADA;
T03;42202219;LITERATURA ARGENTINA II;
T03;42202220;LITERATURA LATINOAMERICANA II;
T03;42202221;SOCIOLOGIA DEL DISCURSO;
T02;42102;LICENCIATURA EN LETRAS MODERNAS;
T03;42102200;INTRODUCCION A LOS ESTUDIOS UNIVERSITARIOS;
T03;42102201;INTRODUCCION A LA LITERATURA;
T03;42102202;TEORIA LITERARIA;
T03;42102203;LINGUISTICA I;
T03;42102205;TEORIA Y METODOLOGIA LITERARIA I;
T03;42102206;GRAMATICA I;
T03;42102204;LITERATURA ESPANOLA I;
T03;42102207;LITERATURA CLASICA GRIEGA Y LATINA;
T03;42102208;LITERATURA HABLA FRANCESA;
T03;42102210;GRAMATICA II;
T03;42102212;LINGUISTICA II;
T03;42102211;LITERATURA LATINOAMERICANA I;
T03;42102213;SEMIOTICA;
T03;42102215;LITERATURA ARGENTINA I;
T03;42102216;TEORIA DE LOS DISCURSOS SOCIALES I;
T03;42102217;SEMINARIO DE VARIACION LINGUISTICA;
T03;42102209;SEMINARIO DE TRADUCCION;
T03;42102219;LITERATURA ARGENTINA II;
T03;42102220;LITERATURA LATINOAMERICANA II;
T03;42102221;SOCIOLOGIA DEL DISCURSO;
T03;42102225;LITERATURA ARGENTINA III;
T03;42102226;LITERATURA HABLA INGLESA;
T03;42102227;SEMINARIO INTRODUCCION A LA INVESTIGACION LITERAR;
